client,datetime,method,request,status,size,referer,user_agent,traffic-label,ref,refers,user-agent,encoded_refers,encoded_user-agent,encoded_status,encoded_method
66.249.66.194,2019-01-22 04:02:25+03:30,GET,/product/25671/52876/%D8%A7%D8%AF%D9%88%D8%A7%D8%AA+%D9%BE%D8%B1%DA%A9%D8%A7%D8%B4%D9%86+%D9%BE%D8%B1%DA%A9%D8%A7%D8%B4%D9%86+%D8%A7%D9%81%DA%A9%D8%AA+Meinl+%D9%82%D8%B1%D9%85%D8%B2+%D8%B2%D8%B1%D8%AF+%D9%85%D8%AF%D9%84+BI7RY+Waterfall+Percussion+Accessories+%D8%A8%D8%A7+%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C+%D8%A7%D8%B5%D8%A7%D9%84%D8%AA+%DA%A9%D8%A7%D9%84%D8%A7+%D9%88+%D8%B3%D9%84%D8%A7%D9%85%D8%AA+%D9%81%DB%8C%D8%B2%DB%8C%DA%A9%DB%8C,404,32642,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:02:26+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:02:32+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/browse/beverage-preperation-and-storage/%d8%aa%d9%87%db%8c%d9%87-%d9%88-%d9%86%da%af%d9%87%d8%af%d8%a7%d8%b1%db%8c-%d9%86%d9%88%d8%b4%db%8c%d8%af%d9%86%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
74.6.168.254,2019-01-22 04:02:52+03:30,GET,/ads.txt,404,32448,-,mozilla/5.0 (compatible; yahoo ad monitoring; https://help.yahoo.com/kb/yahoo-ad-monitoring-sln24857.html)  yahoo.adquality.lwd.desktop/1548117392-0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:02:52+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/browse/citrus-only-juicer/%d8%a2%d8%a8-%d9%be%d8%b1%d8%aa%d9%82%d8%a7%d9%84-%da%af%db%8c%d8%b1%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.249.66.194,2019-01-22 04:02:55+03:30,GET,/product/33702/%D8%B1%D8%A7%D8%AF%DB%8C%D8%A7%D8%AA%D9%88%D8%B1-%D8%A8%D8%B1%D9%82%DB%8C-%D9%81%D9%86-%D8%AF%D8%A7%D8%B1-%D8%AA%DA%A9-%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-RA1108-11FB,404,33732,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:02:59+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/filter/p1233%2cb74,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
172.20.2.174,2019-01-22 04:02:59+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:03:11+03:30,GET,/m/browse/computer-and-accessories,404,33665,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:03:14+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/browse/citrus-only-juicer/%d8%a2%d8%a8-%d9%be%d8%b1%d8%aa%d9%82%d8%a7%d9%84-%da%af%db%8c%d8%b1%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.249.66.194,2019-01-22 04:03:21+03:30,GET,/m/product/8030,404,33616,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:03:26+03:30,GET,/m/product/904,404,33615,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
207.46.13.104,2019-01-22 04:03:28+03:30,GET,/product/21608,404,33628,-,mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:03:31+03:30,GET,/m/browse/head%20washer,404,33651,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:03:33+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:03:36+03:30,GET,/m/product/10432,404,33616,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
17.58.102.43,2019-01-22 04:03:40+03:30,GET,/product/25855/53144/%D8%B3%D8%A7%D8%B2%D8%AF%D9%87%D9%86%DB%8C-%DA%A9%D8%B1%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-HOHNER-%D9%85%D8%AF%D9%84-TOOTS-MELLOW-TONE,404,33727,-,"mozilla/5.0 (macintosh; intel mac os x 10_10_1) applewebkit/600.2.5 (khtml, like gecko) version/8.0.2 safari/600.2.5 (applebot/0.1; +http://www.apple.com/go/applebot)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:03:42+03:30,GET,/m/product/21668,404,33617,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:03:46+03:30,GET,/m/product/1572,404,33615,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:04:02+03:30,GET,/m/product/20584,404,33610,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:04:07+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:04:11+03:30,GET,/search?f=p0&phrase=%D8%A7%D8%AA%D9%88%D9%85%D9%88%DB%8C+%D8%A7%D9%84%D9%88%DB%8C%D8%B1%D8%A7,404,33649,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
91.99.72.15,2019-01-22 04:04:14+03:30,GET,/product/10792/15485/%D8%A7%D8%AC%D8%A7%D9%82-%DA%AF%D8%A7%D8%B2-%D9%85%D8%A8%D9%84%D9%87-%D8%AF%D9%88%D9%88-%D9%85%D8%AF%D9%84-DGC-965DEW-90,404,32154,-,mozilla/5.0 (windows nt 6.2; win64; x64; rv:16.0)gecko/16.0 firefox/16.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
67.195.177.230,2019-01-22 04:04:17+03:30,GET,/image/5659?name=3030.jpg&wh=max,301,178,https://images.search.yahoo.com/images/view;_ylt=awrexdm1zuzcb4ia6htgnilq;_ylu=x3odmtizntzmnzlubhnlywnzcgrzbgsdaw1nbg9pzanhowu5zdi0nwflmmfimjk0yjbjogi1mdiyzjg4zgvhngrncg9zazeybgl0a2jpbmc-?back=https%3a%2f%2fimages.search.yahoo.com%2fyhs%2fsearch%3fp%3d%25d8%25b3%25d8%25a7%25d8%25ae%25d8%25aa%2b%25d8%25a8%25d8%25ae%25d8%25a7%25d8%25b1%25db%258c%2b%25d8%25a8%25d8%25b1%25d9%2582%25db%258c%26type%3dcy%26fr2%3dpiv-web%26hsimp%3dyhsm-coolpad%26hspart%3dairfind%26tab%3dorganic%26ri%3d12&w=450&h=369&imgurl=banehmarket.com%2fupload%2feditor_photo%2f1449039891untitled-2.jpg&rurl=http%3a%2f%2fbanehmarket.com%2fproduct%2f4148&size=24.0kb&name=%3cb%3e%d8%a8%d8%ae%d8%a7%d8%b1%db%8c%3c%2fb%3e+%3cb%3e%d8%a8%d8%b1%d9%82%db%8c%3c%2fb%3e+%d9%81%d9%86+%d8%af%d8%a7%d8%b1+%da%af%d9%88%d8%b3%d9%88%d9%86%db%8c%da%a9+gosonic&p=%d8%b3%d8%a7%d8%ae%d8%aa+%d8%a8%d8%ae%d8%a7%d8%b1%db%8c+%d8%a8%d8%b1%d9%82%db%8c&oid=a9e9d245ae2ab294b0c8b5022f88dea6&fr2=piv-web&fr=&tt=%3cb%3e%d8%a8%d8%ae%d8%a7%d8%b1%db%8c%3c%2fb%3e+%3cb%3e%d8%a8%d8%b1%d9%82%db%8c%3c%2fb%3e+%d9%81%d9%86+%d8%af%d8%a7%d8%b1+%da%af%d9%88%d8%b3%d9%88%d9%86%db%8c%da%a9+gosonic&b=0&ni=21&no=12&ts=&tab=organic&sigr=113j0ba1m&sigb=165ubc0du&sigi=11ssleh06&sigt=124rbr19b&sign=124rbr19b&.crumb=15k3iunhccn&fr2=piv-web&hsimp=yhsm-coolpad&hspart=airfind&type=cy,yahoocachesystem; yahoowebserviceclient,2,images.search.yahoo.com,images.search.yahoo.com,yahoocachesystem; yahoowebserviceclient,3,6,1,0
67.195.177.230,2019-01-22 04:04:19+03:30,GET,/image/5659?name=3030.jpg&wh=max,200,44327,https://images.search.yahoo.com/images/view;_ylt=awrexdm1zuzcb4ia6htgnilq;_ylu=x3odmtizntzmnzlubhnlywnzcgrzbgsdaw1nbg9pzanhowu5zdi0nwflmmfimjk0yjbjogi1mdiyzjg4zgvhngrncg9zazeybgl0a2jpbmc-?back=https%3a%2f%2fimages.search.yahoo.com%2fyhs%2fsearch%3fp%3d%25d8%25b3%25d8%25a7%25d8%25ae%25d8%25aa%2b%25d8%25a8%25d8%25ae%25d8%25a7%25d8%25b1%25db%258c%2b%25d8%25a8%25d8%25b1%25d9%2582%25db%258c%26type%3dcy%26fr2%3dpiv-web%26hsimp%3dyhsm-coolpad%26hspart%3dairfind%26tab%3dorganic%26ri%3d12&w=450&h=369&imgurl=banehmarket.com%2fupload%2feditor_photo%2f1449039891untitled-2.jpg&rurl=http%3a%2f%2fbanehmarket.com%2fproduct%2f4148&size=24.0kb&name=%3cb%3e%d8%a8%d8%ae%d8%a7%d8%b1%db%8c%3c%2fb%3e+%3cb%3e%d8%a8%d8%b1%d9%82%db%8c%3c%2fb%3e+%d9%81%d9%86+%d8%af%d8%a7%d8%b1+%da%af%d9%88%d8%b3%d9%88%d9%86%db%8c%da%a9+gosonic&p=%d8%b3%d8%a7%d8%ae%d8%aa+%d8%a8%d8%ae%d8%a7%d8%b1%db%8c+%d8%a8%d8%b1%d9%82%db%8c&oid=a9e9d245ae2ab294b0c8b5022f88dea6&fr2=piv-web&fr=&tt=%3cb%3e%d8%a8%d8%ae%d8%a7%d8%b1%db%8c%3c%2fb%3e+%3cb%3e%d8%a8%d8%b1%d9%82%db%8c%3c%2fb%3e+%d9%81%d9%86+%d8%af%d8%a7%d8%b1+%da%af%d9%88%d8%b3%d9%88%d9%86%db%8c%da%a9+gosonic&b=0&ni=21&no=12&ts=&tab=organic&sigr=113j0ba1m&sigb=165ubc0du&sigi=11ssleh06&sigt=124rbr19b&sign=124rbr19b&.crumb=15k3iunhccn&fr2=piv-web&hsimp=yhsm-coolpad&hspart=airfind&type=cy,yahoocachesystem; yahoowebserviceclient,2,images.search.yahoo.com,images.search.yahoo.com,yahoocachesystem; yahoowebserviceclient,3,6,0,0
5.211.97.39,2019-01-22 04:04:24+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/beverage-preperation-and-storage/%d8%aa%d9%87%db%8c%d9%87-%d9%88-%d9%86%da%af%d9%87%d8%af%d8%a7%d8%b1%db%8c-%d9%86%d9%88%d8%b4%db%8c%d8%af%d9%86%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
63.143.42.246,2019-01-22 04:04:26+03:30,HEAD,/,301,0,http://zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
66.249.66.194,2019-01-22 04:04:27+03:30,GET,/m/browse/pot-service,404,32452,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:04:32+03:30,GET,/m/product/11458,404,32331,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:04:41+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:04:46+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/home-appliances/%d9%84%d9%88%d8%a7%d8%b2%d9%85-%d8%ae%d8%a7%d9%86%da%af%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:04:52+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/kitchen-equipment/%d8%aa%d8%ac%d9%87%db%8c%d8%b2%d8%a7%d8%aa-%d8%a2%d8%b4%d9%be%d8%b2%d8%ae%d8%a7%d9%86%d9%87,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.249.66.194,2019-01-22 04:04:52+03:30,GET,/m/product/25725/52945/%DA%A9%DB%8C%D9%81%20%D9%86%DA%AF%D9%87%D8%AF%D8%A7%D8%B1%D9%86%D8%AF%D9%87%20%DA%86%D9%88%D8%A8%20%D8%AF%D8%B1%D8%A7%D9%85%D8%B2%20%20Meinl%20%20%20%D9%85%D8%B4%DA%A9%DB%8C%20%D9%85%D8%AF%D9%84%20%20MC-DSH-JB%20Drumstick%20Holder%20Percussion%20Accessories%20%D8%A8%D8%A7%20%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C%20%D8%A7%D8%B5%D8%A7%D9%84%D8%AA%20%DA%A9%D8%A7%D9%84%D8%A7%20%D9%88%20%D8%B3%D9%84%D8%A7%D9%85%D8%AA%20%D9%81%DB%8C%D8%B2%DB%8C%DA%A9%DB%8C,404,33754,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:04:56+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/home-appliances/%d9%84%d9%88%d8%a7%d8%b2%d9%85-%d8%ae%d8%a7%d9%86%da%af%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.249.66.194,2019-01-22 04:05:02+03:30,GET,/search?f=p0&phrase=ksv36a130,404,33571,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:05:05+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/appliances/%d9%84%d9%88%d8%a7%d8%b2%d9%85-%d9%85%d9%86%d8%b2%d9%84,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.218.139.61,2019-01-22 04:05:09+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/product/23755/50166/%d8%a7%d8%ac%d8%a7%d9%82-%da%af%d8%a7%d8%b2-%d9%85%d8%a8%d9%84%d9%87-%d9%84%d9%88%d9%81%d8%b1%d8%a7-%d9%85%d8%af%d9%84-rnmg96g2vgte-ci530,"mozilla/5.0 (iphone; cpu iphone os 11_2 like mac os x) applewebkit/604.4.7 (khtml, like gecko) version/11.0 mobile/15c114 safari/604.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:05:10+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/home-appliances/%d9%84%d9%88%d8%a7%d8%b2%d9%85-%d8%ae%d8%a7%d9%86%da%af%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:05:13+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/bedding/%da%a9%d8%a7%d9%84%d8%a7%db%8c-%d8%ae%d9%88%d8%a7%d8%a8,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
172.20.2.174,2019-01-22 04:05:14+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:05:20+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/home-appliances/%d9%84%d9%88%d8%a7%d8%b2%d9%85-%d8%ae%d8%a7%d9%86%da%af%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
54.36.148.114,2019-01-22 04:05:21+03:30,GET,"/filter/5277|20000-23000,5277|8599",499,0,-,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,7,0
5.211.97.39,2019-01-22 04:05:28+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/appliances/%d9%84%d9%88%d8%a7%d8%b2%d9%85-%d9%85%d9%86%d8%b2%d9%84,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
69.162.124.229,2019-01-22 04:05:34+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
5.211.97.39,2019-01-22 04:05:35+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/iron/%d8%a7%d8%aa%d9%88,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
63.143.42.242,2019-01-22 04:05:46+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
172.20.2.174,2019-01-22 04:05:48+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:05:50+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/filter/p48%2cb36,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
69.162.124.234,2019-01-22 04:05:51+03:30,HEAD,/,301,0,http://zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
63.143.42.246,2019-01-22 04:05:54+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
5.117.226.85,2019-01-22 04:05:56+03:30,GET,/product/11947/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%DA%A9%D8%A7%D8%B1%D9%85%D9%86%D8%AF%DB%8C-%D9%86%DB%8C%D9%84%D9%BE%D8%B1-%D9%85%D8%AF%D9%84-Nilper-Task-Chair-SK712T?utm_medium=PPC&utm_source=Torob,302,0,http://api.torob.com/,"mozilla/5.0 (linux; android 6.0.1; samsung sm-j500h build/mmb29m) applewebkit/537.36 (khtml, like gecko) samsungbrowser/8.2 chrome/63.0.3239.111 mobile safari/537.36",2,api.torob.com,torob.com,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),5,3,2,0
5.211.97.39,2019-01-22 04:06:14+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/iron/%d8%a7%d8%aa%d9%88,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
